id	company_id	DUI	name	job_title	funnel_stage	linkedin	email	phone	temperature	recap	next_action	website	source	created_by	created_at	updated_by	updated_at
ehpad-etxetoa-referent	ehpad-etxetoa	Inconnu	Directeur EHPAD Etxetoa	Directeur	Premier contact			+33559935000	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-les-maisons-de-marthe-referent	ehpad-les-maisons-de-marthe	Inconnu	Directeur EHPAD Les Maisons de Marthe	Directeur	Premier contact			+33545295006	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-les-abies-referent	ehpad-residence-les-abies	Inconnu	Directeur EHPAD Résidence Les Abiès	Directeur	Premier contact			+33549953360	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-le-chandou-referent	ehpad-le-chandou	Inconnu	Directeur EHPAD Le Chandou	Directeur	Premier contact			+33555297900	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-les-jardins-d-alouette-referent	ehpad-les-jardins-d-alouette	Inconnu	Directeur EHPAD Les Jardins d'Alouette	Directeur	Premier contact			+33557623335	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-les-pres-de-chignac-referent	ehpad-les-pres-de-chignac	Inconnu	Directeur EHPAD Les prés de Chignac	Directeur	Premier contact			+33555733655	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-de-lolme-referent	ehpad-de-lolme	Inconnu	Directeur EHPAD de Lolme	Directeur	Premier contact			+33553744747	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-de-coujon-referent	ehpad-de-coujon	Inconnu	Directeur EHPAD de Coujon	Directeur	Premier contact			+33558454949	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-la-mirambelle-referent	ehpad-la-mirambelle	Inconnu	Directeur EHPAD La Mirambelle	Directeur	Premier contact			+33546707285	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-de-la-visitation-referent	ehpad-de-la-visitation	Inconnu	Directeur EHPAD de la Visitation	Directeur	Premier contact			+33559697200	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-la-chatellenie-referent	ehpad-residence-la-chatellenie	Inconnu	Directeur EHPAD Résidence La Châtellenie	Directeur	Premier contact			+33546336019	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-bergeron-grenier-referent	ehpad-bergeron-grenier	Inconnu	Directeur EHPAD Bergeron Grenier	Directeur	Premier contact			+33545222162	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-le-petit-clos-referent	ehpad-le-petit-clos	Inconnu	Directeur EHPAD Le Petit Clos	Directeur	Premier contact			+33549032084	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-harriola-referent	ehpad-harriola	Inconnu	Directeur EHPAD Harriola	Directeur	Premier contact			+33559442700	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-automne-en-aspe-referent	ehpad-automne-en-aspe	Inconnu	Directeur EHPAD Automne en Aspe	Directeur	Premier contact			+33559347053	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-de-saint-leon-sur-l-isle-referent	ehpad-de-saint-leon-sur-l-isle	Inconnu	Directeur EHPAD de Saint-Léon-sur-l'Isle	Directeur	Premier contact			+33553806579	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-les-jardins-de-beauvallon-referent	ehpad-les-jardins-de-beauvallon	Inconnu	Directeur EHPAD Les Jardins de Beauvallon	Directeur	Premier contact			+33491162400	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-tropayse-referent	ehpad-tropayse	Inconnu	Directeur EHPAD Tropayse	Directeur	Premier contact			+33556315322	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-brumenard-referent	ehpad-residence-brumenard	Inconnu	Directeur EHPAD résidence Brumenard	Directeur	Premier contact			+33546951600	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-adina-referent	ehpad-adina	Inconnu	Directeur EHPAD Adina	Directeur	Premier contact			+33559516900	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-de-la-boeme-referent	ehpad-de-la-boeme	Inconnu	Directeur EHPAD de la Boëme	Directeur	Premier contact			+33545678487	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-berebiste-referent	ehpad-berebiste	Inconnu	Directeur EHPAD Berebiste	Directeur	Premier contact			+33559296647	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-korian-villa-eyras-referent	ehpad-korian-villa-eyras	Inconnu	Directeur EHPAD Korian Villa Eyras	Directeur	Premier contact			+33494384949	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-du-levant-referent	ehpad-residence-du-levant	Inconnu	Directeur EHPAD Résidence du Levant	Directeur	Premier contact			+33491888888	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-emma-referent	ehpad-residence-emma	Inconnu	Directeur EHPAD Résidence Emma	Directeur	Premier contact			+33492922928	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-massiou-referent	ehpad-residence-massiou	Inconnu	Directeur EHPAD Résidence Massiou	Directeur	Premier contact			+33546280901	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-le-bois-de-semignan-referent	ehpad-le-bois-de-semignan	Inconnu	Directeur EHPAD Le bois de Sémignan	Directeur	Premier contact			+33556035417	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-la-feuilleraie-referent	ehpad-la-feuilleraie	Inconnu	Directeur EHPAD La Feuilleraie	Directeur	Premier contact			+33553036000	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-bel-air-referent	ehpad-residence-bel-air	Inconnu	Directeur EHPAD Résidence Bel Air	Directeur	Premier contact			+33555926430	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-bon-pasteur-referent	ehpad-bon-pasteur	Inconnu	Directeur EHPAD Bon Pasteur	Directeur	Premier contact			+33556715407	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-les-citronniers-referent	ehpad-les-citronniers	Inconnu	Directeur EHPAD Les Citronniers	Directeur	Premier contact			+33493373737	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-du-verger-moret-referent	ehpad-residence-du-verger-moret	Inconnu	Directeur EHPAD Résidence du Verger Môret	Directeur	Premier contact			+33546592171	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-les-bleuets-referent	ehpad-residence-les-bleuets	Inconnu	Directeur EHPAD - résidence Les bleuets	Directeur	Premier contact			+33549726160	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-larrazkena-referent	ehpad-larrazkena	Inconnu	Directeur EHPAD Larrazkena	Directeur	Premier contact			+33559374822	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-la-grande-lande-referent	ehpad-la-grande-lande	Inconnu	Directeur EHPAD La Grande Lande	Directeur	Premier contact			+33558089188	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-alfred-leune-site-sainte-feyre-referent	ehpad-alfred-leune-site-sainte-feyre	Inconnu	Directeur EHPAD Alfred Leune - Site Sainte-Feyre	Directeur	Premier contact			+33555514000	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-jean-gallet-referent	ehpad-jean-gallet	Inconnu	Directeur EHPAD Jean Gallet	Directeur	Premier contact			+33553354607	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-du-baretous-referent	ehpad-residence-du-baretous	Inconnu	Directeur EHPAD Résidence du Barétous	Directeur	Premier contact			+33559346608	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-mirambeau-referent	ehpad-residence-mirambeau	Inconnu	Directeur EHPAD Résidence Mirambeau	Directeur	Premier contact			+33556094451	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-eliza-hegi-referent	ehpad-eliza-hegi	Inconnu	Directeur EHPAD Eliza Hegi	Directeur	Premier contact			+33559931410	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-la-petite-suisse-referent	ehpad-residence-la-petite-suisse	Inconnu	Directeur EHPAD Résidence La Petite Suisse	Directeur	Premier contact			+33549488259	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-gardolle-referent	ehpad-gardolle	Inconnu	Directeur EHPAD Gardolle	Directeur	Premier contact			+33553203366	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-les-feuillantines-referent	ehpad-residence-les-feuillantines	Inconnu	Directeur EHPAD Résidence Les Feuillantines	Directeur	Premier contact			+33549640737	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-les-rives-du-midou-site-lesbazeilles-referent	ehpad-les-rives-du-midou-site-lesbazeilles	Inconnu	Directeur EHPAD Les Rives du Midou - Site Lesbazeilles	Directeur	Premier contact			+33558051270	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-l-ouche-des-carmes-referent	ehpad-l-ouche-des-carmes	Inconnu	Directeur EHPAD L'Ouche des Carmes	Directeur	Premier contact			+33546331871	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-le-verger-du-coteau-referent	ehpad-le-verger-du-coteau	Inconnu	Directeur EHPAD Le Verger du Côteau	Directeur	Premier contact			+33556950104	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-les-clauds-de-laly-referent	ehpad-les-clauds-de-laly	Inconnu	Directeur EHPAD Les Clauds de Laly	Directeur	Premier contact			+33553286900	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-capuran-referent	ehpad-capuran	Inconnu	Directeur EHPAD Capuran	Directeur	Premier contact			+33553798000	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-pagneau-referent	ehpad-pagneau	Inconnu	Directeur EHPAD Pagneau	Directeur	Premier contact			+33556348109	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-l-oree-du-verger-referent	ehpad-residence-l-oree-du-verger	Inconnu	Directeur EHPAD Résidence L'Orée du verger	Directeur	Premier contact			+33549428876	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-les-hesperides-referent	ehpad-residence-les-hesperides	Inconnu	Directeur EHPAD Résidence Les Hespérides	Directeur	Premier contact			+33545395656	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-les-4-cadrans-referent	ehpad-les-4-cadrans	Inconnu	Directeur EHPAD Les 4 Cadrans	Directeur	Premier contact			+33555803600	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-le-lonzac-referent	ehpad-le-lonzac	Inconnu	Directeur EHPAD Le Lonzac	Directeur	Premier contact			+33555982091	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-le-chabanou-referent	ehpad-le-chabanou	Inconnu	Directeur EHPAD Le Chabanou	Directeur	Premier contact			+33555677710	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-des-deux-tours-referent	ehpad-des-deux-tours	Inconnu	Directeur EHPAD Des Deux Tours	Directeur	Premier contact			+33545710108	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-lutxiberri-referent	ehpad-lutxiberri	Inconnu	Directeur EHPAD Lutxiberri	Directeur	Premier contact			+33559370778	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-le-logis-de-valric-referent	ehpad-le-logis-de-valric	Inconnu	Directeur EHPAD Le Logis de Valric	Directeur	Premier contact			+33555517700	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-du-centre-hospitalier-lanmary-referent	ehpad-du-centre-hospitalier-lanmary	Inconnu	Directeur EHPAD du Centre hospitalier Lanmary	Directeur	Premier contact			+33553038888	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-mapa-la-bourbonnerie-referent	ehpad-mapa-la-bourbonnerie	Inconnu	Directeur EHPAD Mapa la Bourbonnerie	Directeur	Premier contact			+33545786464	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-le-soleil-du-roucas-blanc-referent	ehpad-le-soleil-du-roucas-blanc	Inconnu	Directeur EHPAD Le Soleil du Roucas Blanc	Directeur	Premier contact			+33491042222	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-villa-gallia-referent	ehpad-villa-gallia	Inconnu	Directeur EHPAD Villa Gallia	Directeur	Premier contact			+33497067820	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-korian-le-parc-de-mougins-referent	ehpad-korian-le-parc-de-mougins	Inconnu	Directeur EHPAD Korian Le Parc de Mougins	Directeur	Premier contact			+33493487148	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-korian-la-louisiane-referent	ehpad-korian-la-louisiane	Inconnu	Directeur EHPAD Korian La Louisiane	Directeur	Premier contact			+33494015200	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-villa-de-rimiez-referent	ehpad-villa-de-rimiez	Inconnu	Directeur EHPAD Villa de Rimiez	Directeur	Premier contact			+33489224200	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-seren-referent	ehpad-residence-seren	Inconnu	Directeur EHPAD Résidence Seren	Directeur	Premier contact			+33492984600	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-victoria-referent	ehpad-residence-victoria	Inconnu	Directeur EHPAD Résidence Victoria	Directeur	Premier contact			+33492999800	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-les-jardins-de-pauline-referent	ehpad-les-jardins-de-pauline	Inconnu	Directeur EHPAD Les jardins de Pauline	Directeur	Premier contact			+33492184600	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-lyna-referent	ehpad-lyna	Inconnu	Directeur EHPAD Lyna	Directeur	Premier contact			+33426781313	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-notre-dame-de-la-paix-referent	ehpad-notre-dame-de-la-paix	Inconnu	Directeur EHPAD Notre Dame de la Paix	Directeur	Premier contact			+33494619700	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-sophie-referent	ehpad-residence-sophie	Inconnu	Directeur EHPAD Résidence Sophie	Directeur	Premier contact			+33492424500	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-korian-l-aubier-de-cybele-referent	ehpad-korian-l-aubier-de-cybele	Inconnu	Directeur EHPAD Korian L'Aubier de Cybèle	Directeur	Premier contact			+33494449000	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-korian-le-chateau-des-ollieres-referent	ehpad-korian-le-chateau-des-ollieres	Inconnu	Directeur EHPAD Korian Le château des Ollières	Directeur	Premier contact			+33492031818	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-le-mas-de-la-cote-bleue-referent	ehpad-residence-le-mas-de-la-cote-bleue	Inconnu	Directeur EHPAD Résidence Le Mas de la Cote Bleue	Directeur	Premier contact			+33442496022	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-themis-residence-du-midi-referent	ehpad-themis-residence-du-midi	Inconnu	Directeur EHPAD Thémis - Résidence du midi	Directeur	Premier contact			+33489898600	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-le-pre-du-lac-referent	ehpad-le-pre-du-lac	Inconnu	Directeur EHPAD Le Pré du Lac	Directeur	Premier contact			+33492603434	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-les-aquarelles-referent	ehpad-les-aquarelles	Inconnu	Directeur EHPAD Les Aquarelles	Directeur	Premier contact			+33492928115	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-la-villa-des-poetes-referent	ehpad-la-villa-des-poetes	Inconnu	Directeur EHPAD La Villa des poètes	Directeur	Premier contact			+33486944200	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-les-couralies-montpellier-referent	ehpad-les-couralies-montpellier	Inconnu	Directeur EHPAD Les Couralies Montpellier	Directeur	Premier contact			+33467023737	Froid				import-ehpad	import-ehpad	2026-05-29		
residence-eleonore-referent	residence-eleonore	Inconnu	Directeur Résidence Éleonore	Directeur	Premier contact			+33442171600	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-korian-la-loubiere-referent	ehpad-korian-la-loubiere	Inconnu	Directeur EHPAD Korian La Loubière	Directeur	Premier contact			+33491054141	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-orpea-la-promenade-de-jade-referent	ehpad-orpea-la-promenade-de-jade	Inconnu	Directeur EHPAD Orpea La Promenade de Jade	Directeur	Premier contact			+33494435300	Froid				import-ehpad	import-ehpad	2026-05-29		
mapad-residence-du-lac-referent	mapad-residence-du-lac	Inconnu	Directeur MAPAD Résidence du Lac	Directeur	Premier contact			+33562189414	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-korian-les-luberons-referent	ehpad-korian-les-luberons	Inconnu	Directeur EHPAD Korian Les Luberons	Directeur	Premier contact			+33442333435	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-verte-prairie-referent	ehpad-residence-verte-prairie	Inconnu	Directeur EHPAD Résidence Verte Prairie	Directeur	Premier contact			+33490563800	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-korian-val-pre-referent	ehpad-korian-val-pre	Inconnu	Directeur EHPAD Korian Val Pré	Directeur	Premier contact			+33442721140	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-palais-belvedere-referent	ehpad-palais-belvedere	Inconnu	Directeur EHPAD Palais Belvédère	Directeur	Premier contact			+33493405858	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-le-chene-vert-referent	ehpad-le-chene-vert	Inconnu	Directeur EHPAD Le Chêne vert	Directeur	Premier contact			+33491519060	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-la-bosque-d-antonelle-referent	ehpad-la-bosque-d-antonelle	Inconnu	Directeur EHPAD La Bosque d'Antonelle	Directeur	Premier contact			+33442239161	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-le-clos-des-vignes-referent	ehpad-le-clos-des-vignes	Inconnu	Directeur EHPAD Le Clos des Vignes	Directeur	Premier contact			+33492606800	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-korian-les-alpilles-referent	ehpad-korian-les-alpilles	Inconnu	Directeur EHPAD Korian Les Alpilles	Directeur	Premier contact			+33442899379	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-la-cite-des-aines-referent	ehpad-la-cite-des-aines	Inconnu	Directeur EHPAD La Cité des Aînés	Directeur	Premier contact			+33467227100	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-korian-la-pinede-referent	ehpad-korian-la-pinede	Inconnu	Directeur EHPAD Korian La Pinède	Directeur	Premier contact			+33494349191	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-bellagardel-referent	ehpad-bellagardel	Inconnu	Directeur EHPAD Bellagardel	Directeur	Premier contact			+33534567676	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-kalliste-referent	ehpad-kalliste	Inconnu	Directeur EHPAD Kallisté	Directeur	Premier contact			+33442187318	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-la-villa-des-saules-referent	ehpad-la-villa-des-saules	Inconnu	Directeur EHPAD La villa des saules	Directeur	Premier contact			+33492197300	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-clair-soleil-referent	ehpad-clair-soleil	Inconnu	Directeur EHPAD Clair Soleil	Directeur	Premier contact			+33448210360	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-les-jardins-de-sormiou-referent	ehpad-les-jardins-de-sormiou	Inconnu	Directeur EHPAD Les jardins de Sormiou	Directeur	Premier contact			+33491727080	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-les-terrasses-de-la-rue-sauve-referent	ehpad-les-terrasses-de-la-rue-sauve	Inconnu	Directeur EHPAD Les Terrasses de la rue Sauve	Directeur	Premier contact			+33466363450	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-korian-sorgentino-referent	ehpad-korian-sorgentino	Inconnu	Directeur EHPAD Korian Sorgentino	Directeur	Premier contact			+33497138100	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-l-oustau-de-leo-referent	ehpad-l-oustau-de-leo	Inconnu	Directeur EHPAD L'Oustau de Léo	Directeur	Premier contact			+33490235394	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-korian-perier-referent	ehpad-korian-perier	Inconnu	Directeur EHPAD Korian Perier	Directeur	Premier contact			+33496102030	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-colonel-picot-referent	ehpad-residence-colonel-picot	Inconnu	Directeur EHPAD Résidence Colonel Picot	Directeur	Premier contact			+33494425180	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-val-soleil-referent	ehpad-val-soleil	Inconnu	Directeur EHPAD Val Soleil	Directeur	Premier contact			+33442416410	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-la-llevantina-referent	ehpad-residence-la-llevantina	Inconnu	Directeur EHPAD Résidence La Llevantina	Directeur	Premier contact			+33468373494	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-malbosc-referent	ehpad-malbosc	Inconnu	Directeur EHPAD Malbosc	Directeur	Premier contact			+33499637232	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-l-albergue-referent	ehpad-l-albergue	Inconnu	Directeur EHPAD L'Albergue	Directeur	Premier contact			+33562147070	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-belle-viste-referent	ehpad-belle-viste	Inconnu	Directeur EHPAD Belle Viste	Directeur	Premier contact			+33467601700	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-louis-douste-blazy-referent	ehpad-louis-douste-blazy	Inconnu	Directeur EHPAD Louis Douste-Blazy	Directeur	Premier contact			+33534609161	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-pasteur-referent	ehpad-residence-pasteur	Inconnu	Directeur EHPAD Résidence Pasteur	Directeur	Premier contact			+33442672400	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-emilie-de-villeneuve-referent	ehpad-residence-emilie-de-villeneuve	Inconnu	Directeur EHPAD Résidence Émilie de Villeneuve	Directeur	Premier contact			+33563623900	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-villa-helios-referent	ehpad-villa-helios	Inconnu	Directeur EHPAD Villa Hélios	Directeur	Premier contact			+33492007800	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-edenis-la-vendinelle-referent	ehpad-edenis-la-vendinelle	Inconnu	Directeur EHPAD Edenis La vendinelle	Directeur	Premier contact			+33582081521	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-indigo-referent	ehpad-residence-indigo	Inconnu	Directeur EHPAD Résidence Indigo	Directeur	Premier contact			+33466295186	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-terrarossa-referent	ehpad-terrarossa	Inconnu	Directeur EHPAD Terrarossa	Directeur	Premier contact			+33467541111	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-sainte-victoire-referent	ehpad-sainte-victoire	Inconnu	Directeur EHPAD Sainte-Victoire	Directeur	Premier contact			+33442175317	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-quai-de-la-fontaine-referent	ehpad-quai-de-la-fontaine	Inconnu	Directeur EHPAD Quai de la Fontaine	Directeur	Premier contact			+33466625454	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-les-terrasses-de-sausset-referent	ehpad-les-terrasses-de-sausset	Inconnu	Directeur EHPAD Les terrasses de Sausset	Directeur	Premier contact			+33442067825	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-foyer-saint-sacrement-referent	ehpad-foyer-saint-sacrement	Inconnu	Directeur EHPAD Foyer Saint-Sacrement	Directeur	Premier contact			+33468511011	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residalya-le-grand-jardin-referent	ehpad-residalya-le-grand-jardin	Inconnu	Directeur EHPAD Résidalya Le grand jardin	Directeur	Premier contact			+33498077738	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-jean-lasserre-referent	ehpad-jean-lasserre	Inconnu	Directeur EHPAD Jean Lasserre	Directeur	Premier contact			+33466637102	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-l-ecrin-des-sages-referent	ehpad-l-ecrin-des-sages	Inconnu	Directeur EHPAD L'Ecrin des Sages	Directeur	Premier contact			+33467516430	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-les-jardins-de-saint-hilaire-referent	ehpad-les-jardins-de-saint-hilaire	Inconnu	Directeur EHPAD Les jardins de Saint-Hilaire	Directeur	Premier contact			+33466606860	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-le-ruban-d-argent-referent	ehpad-le-ruban-d-argent	Inconnu	Directeur EHPAD Le Ruban d'Argent	Directeur	Premier contact			+33468083700	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-les-blacassins-referent	ehpad-les-blacassins	Inconnu	Directeur EHPAD Les blacassins	Directeur	Premier contact			+33491056105	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-mutualiste-de-pezilla-la-riviere-referent	ehpad-residence-mutualiste-de-pezilla-la-riviere	Inconnu	Directeur EHPAD Résidence mutualiste de Pézilla-la-Rivière	Directeur	Premier contact			+33468626010	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-leon-bourgeois-referent	ehpad-leon-bourgeois	Inconnu	Directeur EHPAD Léon Bourgeois	Directeur	Premier contact			+33468687132	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-korian-l-agora-referent	ehpad-korian-l-agora	Inconnu	Directeur EHPAD Korian L'Agora	Directeur	Premier contact			+33442378585	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-les-mazets-de-l-argilier-referent	ehpad-les-mazets-de-l-argilier	Inconnu	Directeur EHPAD Les Mazets de l'Argilier	Directeur	Premier contact			+33466736320	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-les-jardins-de-l-escalette-referent	ehpad-les-jardins-de-l-escalette	Inconnu	Directeur EHPAD Les Jardins de l'Escalette	Directeur	Premier contact			+33466637102	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-des-alpilles-referent	ehpad-residence-des-alpilles	Inconnu	Directeur EHPAD Résidence des Alpilles	Directeur	Premier contact			+33490994343	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-les-balcons-du-lot-referent	ehpad-les-balcons-du-lot	Inconnu	Directeur EHPAD Les Balcons du Lot	Directeur	Premier contact			+33565224249	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-les-causeries-referent	ehpad-les-causeries	Inconnu	Directeur EHPAD Les Causeries	Directeur	Premier contact			+33563250550	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-residence-jean-xxiii-referent	ehpad-residence-jean-xxiii	Inconnu	Directeur EHPAD Résidence Jean XXIII	Directeur	Premier contact			+33565775900	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-msp-ales-referent	ehpad-msp-ales	Inconnu	Directeur EHPAD MSP Alès	Directeur	Premier contact			+33466555000	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-korian-les-parents-referent	ehpad-korian-les-parents	Inconnu	Directeur EHPAD Korian Les Parents	Directeur	Premier contact			+33491328610	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-la-bastide-des-cayrons-referent	ehpad-la-bastide-des-cayrons	Inconnu	Directeur EHPAD La Bastide des Cayrons	Directeur	Premier contact			+33492112871	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-la-coustourelle-referent	ehpad-la-coustourelle	Inconnu	Directeur EHPAD La Coustourelle	Directeur	Premier contact			+33466800344	Froid				import-ehpad	import-ehpad	2026-05-29		
ehpad-sudalia-referent	ehpad-sudalia	Inconnu	Directeur EHPAD Sudalia	Directeur	Premier contact			+33499130300	Froid				import-ehpad	import-ehpad	2026-05-29		
