id	name	type_etablissement	nb_etablissements	funnel_stage	address	phone	linkedin_url	DUI	employees	tagline	summary	notes	next_action	created_by	created_at	updated_by	updated_at	website	industry	uses_netsoins	score_icp	city	region	country	Numéro Finess	Typologie	Groupe	Téléphones Clean Export	Mail	Adresse	Code postal	Ville	Département	Total de lits	Estimation Lits	Chambres simples	Chambres doubles	Place	Taille d'établissement	Prix minimum mensuel	CA Hébergement annuel	% Places APA
ehpad-residence-saint-gabriel	EHPAD Résidence Saint-Gabriel	Groupe		Premier contact	6 place de l'Eglise	0243065154		Inconnu	57					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Saint-Aignan-sur-Roë	Pays de la Loire	France	530033075	Privé non lucratif	Association Mariale d'Entraide							57						2 223,00  €		
ehpad-marie-bernard	EHPAD Marie Bernard	Groupe		Premier contact	3 rue Charles Foyer	0241651396		Inconnu	62					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Sèvremoine	Pays de la Loire	France	490007440	Privé non lucratif	Association Marie Bernard							62						2 003,40  €		
ehpad-victoire-brielle	EHPAD Victoire Brielle	Groupe		Premier contact	32 rue de Bretagne	0243914600		Inconnu	66					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Méral	Pays de la Loire	France	530002401	Public	EHPAD							66						1 878,00  €		
ehpad-du-bocage	EHPAD du Bocage	Groupe		Premier contact	340 rue du Bocage	0240723545		Inconnu	56					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Joué-sur-Erdre	Pays de la Loire	France	440003606	Privé non lucratif	Cémavie							56						2 207,70  €		
ehpad-residence-le-sillon	EHPAD Résidence Le Sillon	Groupe		Premier contact	1 avenue de l'abbé Paul Mercier	0240869072		Inconnu	60					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Saint-Étienne-de-Montluc	Pays de la Loire	France	440003572	Privé non lucratif	Association Assistance Bienfaisance							60						2 052,30  €		
ehpad-residence-saint-gildas	EHPAD Résidence Saint-Gildas	Groupe		Premier contact	13 rue de la République	0244823000		Inconnu	51					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Pornic	Pays de la Loire	France	440002699	Privé non lucratif	Cémavie							51						2 394,00  €		
ehpad-residence-l-agaret	EHPAD Résidence L'Agaret	Groupe		Premier contact	6 rue de la Fontaine	0251909027		Inconnu	62					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Brem-sur-Mer	Pays de la Loire	France	850016569	Public	Centre Communal d'Action Sociale (CCAS)							62						1 966,20  €		
ehpad-paul-lintier	EHPAD Paul Lintier	Groupe		Premier contact	168 boulevard Paul Lintier	0243087300		Inconnu	60					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Mayenne	Pays de la Loire	France	530031376	Public	Centre hospitalier du Nord Mayenne							60						2 030,70  €		
ehpad-residence-la-perriere	EHPAD Résidence La Perrière	Groupe		Premier contact	9 rue de Chambretault	0241546615		Inconnu	50					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Les Garennes sur Loire	Pays de la Loire	France	490019668	Privé non lucratif	Association Gestion de la Résidence autonomie							50						2 420,40  €		
ehpad-la-residence-paul-laize	EHPAD La résidence Paul Laize	Groupe		Premier contact	92 rue de la Charpenterie	0243018116		Inconnu	62					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Port-Brillet	Pays de la Loire	France	530029297	Privé non lucratif	Association Aide Accueil Amitié La résidence							62						1 929,60  €		
ehpad-du-sacre-coeur	EHPAD du Sacré-Coeur	Groupe		Premier contact	38 rue Saint Louis	0241638046		Inconnu	52					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Le May-sur-Èvre	Pays de la Loire	France	490002771	Public	EHPAD Residences de l'Evre							52						2 287,20  €		
ehpad-saint-charles-epire	EHPAD Saint-Charles Epiré	Groupe		Premier contact	7 route d’Épiré	0241771455		Inconnu	50					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Bouchemaine	Pays de la Loire	France	490003720	Privé non lucratif	Association de gestion des maisons de retraite Saint-Charles							50						2 352,60  €		
ehpad-pierre-genais	EHPAD Pierre Genais	Groupe		Premier contact	8 avenue du général de Gaulle	0251223396		Inconnu	50					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Avrillé	Pays de la Loire	France	850003567	Public	Centre Communal d'Action Sociale (CCAS)							50						2 348,10  €		
maison-bon-repos	Maison Bon Repos	Groupe		Premier contact	14 rue Camille Pelletan	0240657254		Inconnu	53					import-ehpad	2026-05-29				EHPAD	Inconnu	1	La Montagne	Pays de la Loire	France	440003069	Privé non lucratif	Le Refuge des Cheminots							53						2 182,50  €		
ehpad-les-glenans	EHPAD Les Glénans	Groupe		Premier contact	1 rue des guivettes	0240035657		Inconnu	46					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Haute-Goulaine	Pays de la Loire	France	440017747	Privé non lucratif	Groupe SOS Séniors							46						2 501,70  €		
ehpad-la-maison-du-repos	EHPAD La Maison du Repos	Groupe		Premier contact	2 rue de la Perrine	0243636465		Inconnu	45					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Saint-Calais	Pays de la Loire	France	720011782	Public	Centre Hospitalier de St Calais							45						2 479,50  €		
ehpad-du-centre-hospitalier-pierre-delaroche	EHPAD du centre hospitalier Pierre Delaroche	Groupe		Premier contact	5 rue Pasteur	0240801919		Inconnu	50					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Clisson	Pays de la Loire	France	440047579	Public	Hôpital Pierre Delaroche							50						2 222,40  €		
ehpad-les-chenes-du-bellay	EHPAD Les Chênes du Bellay	Groupe		Premier contact	194 rue Pierre de Ronsard (Liré)	0240090325		Inconnu	49					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Orée d'Anjou	Pays de la Loire	France	490002201	Public	EHPAD Les Chênes du Bellay							49						2 262,00  €		
ehpad-le-parc-de-l-auzance	EHPAD Le Parc de l'Auzance	Groupe		Premier contact	4 rue des Douves	0251337474		Inconnu	48					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Vairé	Pays de la Loire	France	850025230	Public	Centre Communal d'Action Sociale (CCAS)							48						2 294,70  €		
ehpad-residence-du-don	EHPAD Résidence du Don	Groupe		Premier contact	36 grande Rue	0240551406		Inconnu	49					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Issé	Pays de la Loire	France	440033413	Privé non lucratif	Association Residence du Don							49						2 189,40  €		
ehpad-les-rives-de-l-auxence	EHPAD Les Rives de l'Auxence	Groupe		Premier contact	181 rue du Capitaine Etienne	0240091616		Inconnu	52					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Loireauxence	Pays de la Loire	France	440002087	Privé non lucratif	Pôle Ligérien Les Moncellières							52						2 062,20  €		
ehpad-de-l-hopital-bel-air	EHPAD de l'hôpital Bel air	Groupe		Premier contact	23 bel air	0251116500		Inconnu	50					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Corcoué-sur-Logne	Pays de la Loire	France	440047561	Public	Centre hospitalier Bel air							50						2 111,10  €		
ehpad-les-bords-d-amboise	EHPAD Les Bords d'Amboise	Groupe		Premier contact	32 rue de la Gillonnière	0251380820		Inconnu	47					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Mouilleron-le-Captif	Pays de la Loire	France	850022864	Public	Centre Communal d'Action Sociale (CCAS)							47						2 209,80  €		
ehpad-residence-de-l-oriolet	EHPAD Résidence de l'Oriolet	Groupe		Premier contact	Route des Sports	0243641220		Inconnu	56					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Vaiges	Pays de la Loire	France	530002534	Public	Résidence de l'Oriolet							56						1 848,00  €		
ehpad-residence-simonne-moreau	EHPAD Résidence Simonne Moreau	Groupe		Premier contact	1 rue du moulin de la jarrie	0251311600		Inconnu	46					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Aubigny-Les Clouzeaux	Pays de la Loire	France	850011958	Privé non lucratif	Fédération ADMR Vendée							46						2 196,00  €		
ehpad-les-ormeaux	EHPAD Les Ormeaux	Groupe		Premier contact	26 rue d’Ernee	0243027108		Inconnu	49					import-ehpad	2026-05-29				EHPAD	Inconnu	1	La Baconnière	Pays de la Loire	France	530002286	Public	Maison de Retraite les Ormeaux							49						2 058,00  €		
ehpad-les-hauts-de-maine	EHPAD Les Hauts de Maine	Groupe		Premier contact	1 promenade de la Sarthe	0241324040		Inconnu	41					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Écouflant	Pays de la Loire	France	490002151	Public	EHPAD Saint-Martin							41						2 420,10  €		
ehpad-la-cap-line	EHPAD La Cap'Line	Groupe		Premier contact	17 place de la mairie	0251938394		Inconnu	43					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Le Perrier	Pays de la Loire	France	850006651	Public	Centre communal d’action sociale (CCAS)							43						2 307,30  €		
residence-les-trois-moulins	Résidence Les Trois Moulins	Groupe		Premier contact	11 rue de la Fragonelle	0241441245		Inconnu	46					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Sainte-Gemmes-sur-Loire	Pays de la Loire	France	490019635	Public	CCAS Ste Gemmes Sur Loire							46						2 155,50  €		
ehpad-saint-georges-de-lisle	EHPAD Saint Georges de Lisle	Groupe		Premier contact	St Georges De L Isle	0243008764		Inconnu	46					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Saint-Fraimbault-de-Prières	Pays de la Loire	France	530002609	Privé non lucratif	Association Monsieur Vincent							46						2 152,50  €		
ehpad-le-dauphin	EHPAD Le Dauphin	Groupe		Premier contact	89 rue du Dauphin	0240983334		Inconnu	51					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Loireauxence	Pays de la Loire	France	440002640	Public	Centre hospitalier Erdre et Loire							51						1 940,40  €		
ehpad-la-perelle	EHPAD La Perelle	Groupe		Premier contact	La Haie de Terre	0243054215		Inconnu	46					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Landivy	Pays de la Loire	France	530002377	Public	EHPAD La Perelle							46						2 043,00  €		
ehpad-les-boutons-d-or	EHPAD Les Boutons d'Or	Groupe		Premier contact	15 rue de lattre de tassigny	0251228559		Inconnu	42					import-ehpad	2026-05-29				EHPAD	Inconnu	1	L'Aiguillon-sur-Vie	Pays de la Loire	France	850009044	Public	CCAS de l'Aiguillon Sur Vie							42						2 096,10  €		
ehpad-residence-madame-bertrand-de-puisard	EHPAD Résidence Madame Bertrand de Puisard	Groupe		Premier contact	27 rue du 11 Novembre	0243276039		Inconnu	43					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Sainte-Jamme-sur-Sarthe	Pays de la Loire	France	720002252	Public	EHPAD Bertrand de Puisard							43						2 012,70  €		
ehpad-marin-bouille	EHPAD Marin Bouille	Groupe		Premier contact	4 rue Marin Bouillé	0243698088		Inconnu	49					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Alexain	Pays de la Loire	France	530002260	Public	Maison de Retraite							49						1 765,80  €		
ehpad-des-avaloirs	EHPAD des Avaloirs	Groupe		Premier contact	16 place du Monument	0243030144		Inconnu	44					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Pré-en-Pail-Saint-Samson	Pays de la Loire	France	530002211	Public	EHPAD des Avaloirs							44						1 956,60  €		
ehpad-residence-les-roches	EHPAD Résidence Les Roches	Groupe		Premier contact	11 rue des Carrouges	0243886000		Inconnu	41					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Saint-Denis-d'Orques	Pays de la Loire	France	720014489	Public	CCAS de St Denis d'Orques							41						2 003,10  €		
ehpad-residence-eugene-marie	EHPAD Résidence Eugène Marie	Groupe		Premier contact	28 rue de Normandie	0243053312		Inconnu	41					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Montaudin	Pays de la Loire	France	530029321	Public	Centre Communal d'Action Sociale (CCAS)							41						1 954,80  €		
ehpad-nice-residencia	EHPAD Nice Résidencia	Groupe		Premier contact	9 avenue Thiers	0493826464		Inconnu	80					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Nice	Provence-Alpes-Côte d'Azur	France	60798964	Privé commercial	SARL Harmony Nice							80						3 407,40  €		
ehpad-residence-du-mont-aurelien	EHPAD Résidence du Mont Aurélien	Groupe		Premier contact	Route Départementale 560	0494370404		Inconnu	96					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Nans-les-Pins	Provence-Alpes-Côte d'Azur	France	830206447	Privé commercial	Residence du Mont Aurélien							96						2 836,80  €		
ehpad-residence-les-jardins-de-valtrede	EHPAD Résidence Les Jardins de Valtrède	Groupe		Premier contact	2 traverse du Vallon	0442761900		Inconnu	84					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Châteauneuf-les-Martigues	Provence-Alpes-Côte d'Azur	France	130809395	Privé commercial	Colisée France							84						3 224,10  €		
ehpad-residence-le-pommerol	EHPAD Résidence Le Pommerol	Groupe		Premier contact	Rue Alphonse DAUDET	0490288228		Inconnu	84					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Vaison-la-Romaine	Provence-Alpes-Côte d'Azur	France	840011704	Privé commercial	Groupe Emeis							84						3 214,80  €		
ehpad-residence-magdala	EHPAD Résidence Magdala	Groupe		Premier contact	121 chemin Vicinal des Bessons	0491116370		Inconnu	85					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Marseille 14e Arrondissement	Provence-Alpes-Côte d'Azur	France	130780356	Privé commercial	SA La Magalone							85						3 176,10  €		
ehpad-renaissance-mayol	EHPAD Renaissance Mayol	Groupe		Premier contact	Rue Henri Pertus	0494169191		Inconnu	88					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Toulon	Provence-Alpes-Côte d'Azur	France	830216172	Privé commercial	SAS Renaissance Mayol							88						3 063,30  €		
ehpad-bastide-bonnetieres	EHPAD Bastide Bonnetières	Groupe		Premier contact	89 rue des Bonnetieres	0494091212		Inconnu	90					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Toulon	Provence-Alpes-Côte d'Azur	France	830212411	Privé commercial	SAS Résidence Bastide							90						2 981,70  €		
ehpad-korian-l-athenee	EHPAD Korian L'Athénée	Groupe		Premier contact	Cours de la Liberté	0494728383		Inconnu	80					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Brignoles	Provence-Alpes-Côte d'Azur	France	830216545	Privé commercial	Les Fontaines							80						3 351,90  €		
ehpad-les-jardins-de-grasse	EHPAD Les jardins de Grasse	Groupe		Premier contact	41 rue Jeanne Jugan	0493360938		Inconnu	87					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Grasse	Provence-Alpes-Côte d'Azur	France	60782687	Privé commercial	Groupe Emeis							87						3 076,80  €		
ehpad-la-maison-de-fannie	EHPAD La maison de Fannie	Indépendant		Premier contact	205 impasse Dorian - Route de Toulon	0442845486		Inconnu	80					import-ehpad	2026-05-29				EHPAD	Inconnu	0	Aubagne	Provence-Alpes-Côte d'Azur	France	130781453	Privé commercial								80						NA		
ehpad-les-jardins-de-la-clairiere	EHPAD Les Jardins de la Clairière	Indépendant		Premier contact	307 boulevard de la Madeleine	0492159999		Inconnu	80					import-ehpad	2026-05-29				EHPAD	Inconnu	0	Nice	Provence-Alpes-Côte d'Azur	France	60800448	Privé commercial								80						NA		
residence-les-chateaux-de-provence	Résidence Les Châteaux de Provence	Indépendant		Premier contact	32 avenue de la Ferigoulo	0490222014		Inconnu	80					import-ehpad	2026-05-29				EHPAD	Inconnu	0	Châteauneuf-de-Gadagne	Provence-Alpes-Côte d'Azur	France	840007959	Privé commercial								80						NA		
ehpad-domaine-de-la-palombiere	EHPAD Domaine de la Palombière	Indépendant		Premier contact	Route de la Baronne	0492123131		Inconnu	80					import-ehpad	2026-05-29				EHPAD	Inconnu	0	Saint-Jeannet	Provence-Alpes-Côte d'Azur	France	60791290	Privé commercial								80						NA		
ehpad-residence-aeria	EHPAD Résidence Aéria	Groupe		Premier contact	38 impasse Meissel	0491458200		Inconnu	85					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Marseille 10e Arrondissement	Provence-Alpes-Côte d'Azur	France	130784424	Privé commercial	Société SEMRR							85						3 125,10  €		
ehpad-la-bastide-des-mejeans	EHPAD La bastide des Méjeans	Groupe		Premier contact	Chemin des Mejeans	0465153010		Inconnu	78					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Ventabren	Provence-Alpes-Côte d'Azur	France	130046907	Privé non lucratif	Groupe AFP							78						3 364,20  €		
ehpad-le-pardigaou	EHPAD Le Pardigaou	Groupe		Premier contact	71 rue Paul Guiol	0494087600		Inconnu	80					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Le Pradet	Provence-Alpes-Côte d'Azur	France	830212569	Privé commercial	Colisée France							80						3 316,20  €		
ehpad-korian-mistral	EHPAD Korian Mistral	Groupe		Premier contact	83 traverse Charles Susini	0491666666		Inconnu	90					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Marseille 13e Arrondissement	Provence-Alpes-Côte d'Azur	France	130780125	Privé commercial	Groupe Korian							90						2 939,10  €		
ehpad-la-rose-de-noel	EHPAD La Rose de Noël	Groupe		Premier contact	220 rue de la Bouillibaye	0494100606		Inconnu	85					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Six-Fours-les-Plages	Provence-Alpes-Côte d'Azur	France	830017695	Privé commercial	La Rose de Noël							85						3 111,90  €		
ehpad-le-mas-des-mimosas	EHPAD Le Mas des Mimosas	Groupe		Premier contact	2344 route de la Fenerie	0492977110		Inconnu	80					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Pégomas	Provence-Alpes-Côte d'Azur	France	60003878	Privé commercial	SAS le Mas des Mimosas							80						3 292,50  €		
ehpad-les-jardins-du-mazet	EHPAD Les Jardins du Mazet	Groupe		Premier contact	Chemin du Mazet	0442562296		Inconnu	80					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Fos-sur-Mer	Provence-Alpes-Côte d'Azur	France	130009749	Privé commercial	Groupe Emeis							80						3 282,30  €		
ehpad-l-etang-paisible	EHPAD L'Etang Paisible	Groupe		Premier contact	Impasse des Cultes	0413223462		Inconnu	84					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Istres	Provence-Alpes-Côte d'Azur	France	130780828	Privé commercial	SARL Dajora							84						3 119,10  €		
ehpad-la-gorghette	EHPAD La gorghette	Groupe		Premier contact	Chemin de la Gorghette	0493917500		Inconnu	80					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Tourrette-Levens	Provence-Alpes-Côte d'Azur	France	60003555	Privé commercial	EURL La gorghetta							80						3 233,70  €		
ehpad-residence-d-azur	EHPAD Résidence d'Azur	Groupe		Premier contact	12 allee Louis Pasteur	0442087400		Inconnu	83					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Roquefort-la-Bédoule	Provence-Alpes-Côte d'Azur	France	130810765	Privé commercial	Colisée France							83						3 104,10  €		
ehpad-les-palmiers	EHPAD Les palmiers	Groupe		Premier contact	339 avenue Salvador Allende	0494949797		Inconnu	80					import-ehpad	2026-05-29				EHPAD	Inconnu	1	La Seyne-sur-Mer	Provence-Alpes-Côte d'Azur	France	830215349	Privé commercial	SARL les palmiers							80						3 217,50  €		
ehpad-residence-plenitude	EHPAD Résidence Plénitude	Groupe		Premier contact	Rue des Farayettes	0494696464		Inconnu	80					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Garéoult	Provence-Alpes-Côte d'Azur	France	830215539	Privé commercial	Colisée France							80						3 171,00  €		
ehpad-korian-cap-sicie	EHPAD Korian Cap Sicie	Groupe		Premier contact	264 chemin des Barelles	0498035252		Inconnu	80					import-ehpad	2026-05-29				EHPAD	Inconnu	1	La Seyne-sur-Mer	Provence-Alpes-Côte d'Azur	France	830004628	Privé commercial	Korian							80						3 158,40  €		
ehpad-la-bastide-saint-jean	EHPAD La Bastide Saint-Jean	Groupe		Premier contact	341 avenue de Montolivet	0491662510		Inconnu	85					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Marseille 12e Arrondissement	Provence-Alpes-Côte d'Azur	France	130784754	Privé commercial	SAS La Bastide Saint-Jean							85						2 984,10  €		
ehpad-la-carrairade	EHPAD La carrairade	Groupe		Premier contact	Rue du Deven	0491962349		Inconnu	80					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Le Rove	Provence-Alpes-Côte d'Azur	France	130043797	Privé commercial	SAS La carrairade							80						3 134,10  €		
ehpad-les-jardins-de-sainte-baume	EHPAD Les Jardins de Sainte-Baume	Groupe		Premier contact	943 route de Brignoles	0494372020		Inconnu	84					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Nans-les-Pins	Provence-Alpes-Côte d'Azur	France	830207304	Privé commercial	SARL Sedna France							84						2 997,00  €		
ehpad-tonus-vitamine	EHPAD Tonus Vitamine	Groupe		Premier contact	81 avenue Jean Garrus	0494509450		Inconnu	80					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Draguignan	Provence-Alpes-Côte d'Azur	France	830215109	Privé commercial	SARL Tonus Vitamine							80						3 134,10  €		
ehpad-les-alizes	EHPAD Les Alizés	Groupe		Premier contact	Chemin des Pradeaux	0494267575		Inconnu	86					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Saint-Cyr-sur-Mer	Provence-Alpes-Côte d'Azur	France	830212080	Privé commercial	Groupe Emeis							86						2 904,00  €		
ehpad-le-domaine-de-fontfrede	EHPAD Le domaine de Fontfrede	Groupe		Premier contact	6 avenue de Château Gombert	0491217500		Inconnu	84					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Marseille 13e Arrondissement	Provence-Alpes-Côte d'Azur	France	130780109	Privé commercial	OMERIS Réseau France							84						2 969,10  €		
ehpad-residence-belles-fontaines	EHPAD Résidence Belles Fontaines	Groupe		Premier contact	Route de Valensole	0492787003		Inconnu	90					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Oraison	Provence-Alpes-Côte d'Azur	France	40788903	Privé commercial	Groupe Colisée							90						2 770,80  €		
ehpad-les-chesnaies	EHPAD Les Chesnaies	Groupe		Premier contact	107 rue Colbert	0490602255		Inconnu	80					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Carpentras	Provence-Alpes-Côte d'Azur	France	840011795	Privé commercial	Groupe Emeis							80						3 105,00  €		
ehpad-verte-colline	EHPAD Verte Colline	Groupe		Premier contact	Chemin des Sources	0442185758		Inconnu	98					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Aubagne	Provence-Alpes-Côte d'Azur	France	130801582	Privé commercial	La Source Verte Colline							98						2 534,10  €		
ehpad-la-maison-des-oliviers-de-jeanne	EHPAD La Maison des Oliviers de Jeanne	Groupe		Premier contact	Impasse Jeanne Jugan	0805291700		Inconnu	76					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Toulon	Provence-Alpes-Côte d'Azur	France	830206579	Privé non lucratif	ADEF Résidences							76						2 972,70  €		
ehpad-l-heliotrope	EHPAD L'Héliotrope	Groupe		Premier contact	Avenue Alexis Godillot	0494650037		Inconnu	80					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Hyères	Provence-Alpes-Côte d'Azur	France	830212155	Privé commercial	SARL l'Heliotrope							80						3 097,20  €		
ehpad-amaryllis	EHPAD Amaryllis	Groupe		Premier contact	3 allée Adrien Blanc	0442070020		Inconnu	82					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Istres	Provence-Alpes-Côte d'Azur	France	130032519	Privé commercial	SAS Amaryllis							82						3 014,10  €		
ehpad-les-figuiers	EHPAD Les Figuiers	Groupe		Premier contact	110 impasse du Cadenet	0494238090		Inconnu	84					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Solliès-Pont	Provence-Alpes-Côte d'Azur	France	830011219	Privé commercial	Colisée France							84						2 903,70  €		
ehpad-du-luberon	EHPAD du Lubéron	Groupe		Premier contact	Rue de Pierrevert	0492706000		Inconnu	75					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Sainte-Tulle	Provence-Alpes-Côte d'Azur	France	40780892	Privé non lucratif	APADPC							75						2 915,70  €		
ehpad-jean-lachenaud	EHPAD Jean Lachenaud	Groupe		Premier contact	374 avenue Jean Lachenaud	0494176800		Inconnu	68					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Fréjus	Provence-Alpes-Côte d'Azur	France	830015939	Privé non lucratif	Association Jean Lachenaud							68						3 173,70  €		
ehpad-residence-les-tuileries	EHPAD Résidence Les Tuileries	Groupe		Premier contact	12 traverse favant	0491096161		Inconnu	80					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Marseille 16e Arrondissement	Provence-Alpes-Côte d'Azur	France	130809114	Privé commercial	Colisée France							80						3 044,10  €		
ehpad-l-estelan	EHPAD L'Estelan	Groupe		Premier contact	Les Garrigues	0442503020		Inconnu	82					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Rognes	Provence-Alpes-Côte d'Azur	France	130800675	Privé commercial	SA l'Estelan							82						2 948,70  €		
residence-les-terrasses-du-ventoux	Résidence Les Terrasses du Ventoux	Groupe		Premier contact	1 avenue de Lattre de Tassigny	0490313143		Inconnu	80					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Le Pontet	Provence-Alpes-Côte d'Azur	France	840011688	Privé commercial	Groupe Colisée							80						3 012,00  €		
ehpad-soleil-de-provence	EHPAD Soleil de Provence	Groupe		Premier contact	5 avenue du 8 Mai 1945	0442126174		Inconnu	70					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Gréasque	Provence-Alpes-Côte d'Azur	France	130033418	Privé non lucratif	AGAFPA							70						2 974,80  €		
ehpad-l-oustalet	EHPAD L'Oustalet	Groupe		Premier contact	123 impasse Jules Laty	0442057470		Inconnu	70					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Plan-d'Orgon	Provence-Alpes-Côte d'Azur	France	130030968	Privé non lucratif	Fondation Partage et Vie							70						2 939,10  €		
ehpad-la-corniche-fleurie	EHPAD La corniche fleurie	Groupe		Premier contact	89 corniche Fleurie	0497181200		Inconnu	83					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Nice	Provence-Alpes-Côte d'Azur	France	60012069	Privé commercial	Groupe Emeis							83						2 896,80  €		
ehpad-raoul-rose	EHPAD Raoul Rose	Groupe		Premier contact	3 rue de Bretagne	0490343082		Inconnu	93					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Orange	Provence-Alpes-Côte d'Azur	France	840002505	Privé commercial	SAS Sedna France							93						2 573,70  €		
ehpad-accueil-regain	EHPAD - Accueil Regain	Groupe		Premier contact	16 avenue des Trinitaires	0491758888		Inconnu	85					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Marseille 9e Arrondissement	Provence-Alpes-Côte d'Azur	France	130790322	Privé commercial	Univi							85						2 802,60  €		
ehpad-diamantines	EHPAD Diamantines	Groupe		Premier contact	455 route de Nice	0493424140		Inconnu	82					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Châteauneuf-Grasse	Provence-Alpes-Côte d'Azur	France	60799434	Privé commercial	Groupe Emeis							82						2 896,80  €		
ehpad-la-maison-sainte-emilie	EHPAD La Maison Sainte-Emilie	Groupe		Premier contact	21 chemin du Vallon De Toulouse	0486012100		Inconnu	75					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Marseille 10e Arrondissement	Provence-Alpes-Côte d'Azur	France	130780810	Privé non lucratif	Fédération d'Entraide Sociale							75						2 643,60  €		
ehpad-la-bastide-des-lavandins	EHPAD La bastide des lavandins	Groupe		Premier contact	188 chemin de la Roquette	0490047799		Inconnu	84					import-ehpad	2026-05-29				EHPAD	Inconnu	1	Apt	Provence-Alpes-Côte d'Azur	France	840011670	Privé commercial	Groupe AFP							84						2 799,30  €		
